Index,T2,Time,T2_WRF,P_WRF,U10_WRF,V10_WRF
322,7.42,2020-09-14 10:00:00,6.911865,1024.6064,0.5955792,-5.459977
323,7.29,2020-09-14 11:00:00,7.115143,1024.0493,1.075278,-5.7206364
324,7.69,2020-09-14 12:00:00,7.7798157,1023.6418,1.3158035,-6.3920207
325,8.59,2020-09-14 13:00:00,8.894226,1023.0122,2.2254035,-7.0801573
326,8.47,2020-09-14 14:00:00,9.070923,1022.37085,2.3647974,-7.0481997
327,9.53,2020-09-14 15:00:00,8.986969,1021.60596,2.6087487,-6.8473783
328,8.62,2020-09-14 16:00:00,9.147156,1021.1674,2.580038,-6.768376
329,9.31,2020-09-14 17:00:00,9.519562,1020.3992,2.1974874,-6.891599
330,10.12,2020-09-14 18:00:00,9.616058,1020.0389,2.983061,-7.3297973
331,10.76,2020-09-14 19:00:00,9.473907,1019.5552,3.2961416,-6.6139884
332,10.03,2020-09-14 20:00:00,9.325775,1019.0675,4.2693,-5.3693237
333,9.51,2020-09-14 21:00:00,9.167236,1018.65436,3.6225252,-5.582308
334,9.53,2020-09-14 22:00:00,8.9644165,1018.40594,3.5662706,-5.5759163
335,9.29,2020-09-14 23:00:00,8.892822,1018.03705,3.294639,-5.617427
336,9.61,2020-09-15 00:00:00,8.910034,1017.80865,3.288438,-5.430989
337,9.46,2020-09-15 01:00:00,8.8532715,1017.7636,3.1562161,-4.709619
338,9.76,2020-09-15 02:00:00,8.910004,1017.7121,2.7433183,-4.449156
339,9.83,2020-09-15 03:00:00,8.902008,1017.7196,2.7382321,-4.125606
340,9.9,2020-09-15 04:00:00,9.01535,1017.1668,3.0065253,-3.737134
341,9.95,2020-09-15 05:00:00,9.272919,1016.6839,4.679729,-1.1676309
342,9.83,2020-09-15 06:00:00,9.300781,1016.4691,4.9552336,0.7290907
343,9.34,2020-09-15 07:00:00,9.128601,1016.8741,2.7180414,1.9595859
344,8.89,2020-09-15 08:00:00,8.94043,1017.25867,1.849505,3.593957
345,8.87,2020-09-15 09:00:00,8.489563,1017.6145,-0.034425743,1.2591088
346,9.21,2020-09-15 10:00:00,8.149567,1017.6894,-0.55795974,0.8483339
347,8.47,2020-09-15 11:00:00,7.8553467,1018.14233,-0.63914514,1.9477781
348,8.34,2020-09-15 12:00:00,7.3226013,1018.5735,-0.08397651,2.7995956
349,8.87,2020-09-15 13:00:00,8.070282,1019.1778,0.24146725,2.8974617
350,9.46,2020-09-15 14:00:00,8.563416,1019.46625,2.0043762,4.562665
351,9.83,2020-09-15 15:00:00,8.686005,1019.8427,1.3940241,4.894008
352,10.05,2020-09-15 16:00:00,8.835846,1019.8738,2.5057013,4.7276697
353,9.51,2020-09-15 17:00:00,8.749939,1019.69775,2.349686,5.2974234
354,10.05,2020-09-15 18:00:00,9.1458435,1019.4519,3.1759422,5.260293
355,10.08,2020-09-15 19:00:00,9.175079,1019.85236,2.5324483,4.880222
356,10.2,2020-09-15 20:00:00,8.120148,1020.0747,2.2147493,4.491187
357,10.08,2020-09-15 21:00:00,7.9816284,1020.5079,2.2991197,4.654125
358,9.19,2020-09-15 22:00:00,7.508026,1020.77625,0.74124414,4.007591
359,8.0,2020-09-15 23:00:00,6.035431,1021.0522,-0.62986845,1.3948158
360,7.52,2020-09-16 00:00:00,5.2393494,1021.0263,-1.7691773,-0.00983749
361,5.26,2020-09-16 01:00:00,3.3519897,1020.37573,-1.9605968,-0.4602906
362,4.27,2020-09-16 02:00:00,3.305664,1020.14545,-2.044667,-0.39883593
363,3.96,2020-09-16 03:00:00,3.12146,1020.03314,-1.690676,-1.402701
364,3.25,2020-09-16 04:00:00,4.212921,1019.6623,-0.87900245,-1.3689191
365,3.25,2020-09-16 05:00:00,4.8828125,1019.2642,-1.0578742,-1.9869571
366,2.93,2020-09-16 06:00:00,3.890564,1019.10657,-1.1338737,-1.3917996
367,2.34,2020-09-16 07:00:00,3.705841,1018.7502,-0.7986493,-1.9167235
368,2.5,2020-09-16 08:00:00,4.309784,1018277,-0.43031716,-2.635998
369,2.53,2020-09-16 09:00:00,4.70343,1017.52295,-0.09584204,-3.0211391
370,3.27,2020-09-16 10:00:00,5.523224,1017.02576,0.45067415,-3.8173966
371,3.51,2020-09-16 11:00:00,6.162262,1016.71533,1.2365685,-5.333189
372,4.61,2020-09-16 12:00:00,6.593048,1016.5742,1.7858745,-6.317567
373,8.52,2020-09-16 13:00:00,7.379303,1016.0386,3.0043294,-7.7850347
374,9.48,2020-09-16 14:00:00,8.169006,1015.16766,3.5862203,-9.499255
375,9.63,2020-09-16 15:00:00,8.91922,1014.1342,4.095584,-10.59709
376,9.41,2020-09-16 16:00:00,9.538391,1013.1984,4.7420793,-12.198617
377,9.85,2020-09-16 17:00:00,9.642456,1012.02686,4.5571694,-14.439798
378,9.98,2020-09-16 18:00:00,9.0989685,1011.1205,3.4491923,-15.174465
379,10.49,2020-09-16 19:00:00,9.216736,1010.6821,3.7101939,-14.883161
380,10.64,2020-09-16 20:00:00,9.539398,1010.22986,4.642887,-14.547296
381,10.44,2020-09-16 21:00:00,9.865997,1010.11884,5.40689,-13.89804
382,10.52,2020-09-16 22:00:00,9.9375,1010.3594,6.84096,-12.197961
383,10.71,2020-09-16 23:00:00,9.777985,1010.5101,7.1606164,-10.416429
384,10.42,2020-09-17 00:00:00,9.740906,1011.10913,7.9028516,-8.158599
385,10.32,2020-09-17 01:00:00,10.057617,1012.74097,7.965742,-7.7439623
386,10.2,2020-09-17 02:00:00,10.005463,1012.2667,9.281829,-6.092596
387,9.63,2020-09-17 03:00:00,9.781433,1013.37335,8.641051,-6.1542172
388,9.53,2020-09-17 04:00:00,9.531586,1013.4854,8.659034,-6.334955
389,9.53,2020-09-17 05:00:00,9.150452,1013.2099,7.320255,-4.2418528
390,10.03,2020-09-17 06:00:00,9.173218,1014.0167,11.207355,-5.011577
391,9.29,2020-09-17 07:00:00,8.897034,1013.4891,9.40354,-3.3491342
392,9.85,2020-09-17 08:00:00,8.871063,1013.58167,11.119449,-1.049882
393,8.97,2020-09-17 09:00:00,8.526337,1014.4719,10.246021,0.036238167
394,9.36,2020-09-17 10:00:00,7.9226074,1016.45557,5.750872,-0.9736547
395,8.82,2020-09-17 11:00:00,7.8617554,1016.3554,7.951958,-0.505088
396,9.9,2020-09-17 12:00:00,8.144714,1017.20953,6.698744,-0.6769095
397,10.0,2020-09-17 13:00:00,8.383942,1015.6321,10.253607,0.31492284
398,9.53,2020-09-17 14:00:00,8.445526,1015.81055,11.531378,1.3336943
399,10.47,2020-09-17 15:00:00,8.42395,1016.56396,10.668954,1.7693942
400,10.27,2020-09-17 16:00:00,9.029449,1017.4369,10.048469,1.0633303
401,8.82,2020-09-17 17:00:00,9.410553,1018.25494,8.847409,1.4525379
402,9.73,2020-09-17 18:00:00,8.803528,1018.7605,7.290115,0.43095475
403,10.08,2020-09-17 19:00:00,8.494049,1019.14276,6.9254594,0.2021436
404,9.78,2020-09-17 20:00:00,8.219696,1019.5439,6.485363,-0.4443127
405,9.83,2020-09-17 21:00:00,8.227539,1019.64026,7.4360127,-0.46807355
406,9.73,2020-09-17 22:00:00,7.8418884,1019.68787,7.959331,-0.90071905
407,9.04,2020-09-17 23:00:00,7.579132,1019.8285,5.9986463,0.6079576
408,8.17,2020-09-18 00:00:00,7.639496,1020.09216,7.481434,-1.2406173
409,9.56,2020-09-18 01:00:00,7.1934814,1019.4465,6.740541,-0.57420003
410,8.59,2020-09-18 02:00:00,7.6765137,1019.48773,7.9231424,-1.0076399
411,8.79,2020-09-18 03:00:00,8.04538,1019.2019,9.783113,-0.2907317
412,9.58,2020-09-18 04:00:00,7.7750244,1020.0865,8.665404,3.1184072
413,9.56,2020-09-18 05:00:00,7.20282,1019.9256,7.697374,0.054654997
414,9.56,2020-09-18 06:00:00,7.317566,1020151,7.8022294,1.0893704
415,8.74,2020-09-18 07:00:00,7.480957,1020.8415,8.158879,4.0912004
416,9.31,2020-09-18 08:00:00,7.0904236,1020.8959,7.1693954,2.0390751
417,9.21,2020-09-18 09:00:00,7.1915894,1021.2028,8.911744,1.599552
418,8.59,2020-09-18 10:00:00,7.2344055,1021.6358,6.567272,3.3511128
419,8.77,2020-09-18 11:00:00,7.3765564,1021.9292,6.2581234,3.5544248
420,8.54,2020-09-18 12:00:00,7.1500244,1022.7024,4.9757075,5.0099826
421,9.46,2020-09-18 13:00:00,7.517456,1023.44635,6.263992,4.1905246
422,9.83,2020-09-18 14:00:00,7.992584,1023.8922,4.299542,5.1652102
423,9.73,2020-09-18 15:00:00,8.376068,1024.6348,4.4951,5.3639855
424,9.29,2020-09-18 16:00:00,8.702667,1025.1075,5.164456,4.93286
425,9.73,2020-09-18 17:00:00,8.754852,1025.7638,4.4753556,4.626465
426,9.44,2020-09-18 18:00:00,8.853699,1026.3732,4.3393645,5.458965
427,9.76,2020-09-18 19:00:00,8.615692,1026.8063,4.678182,5.9375834
428,9.78,2020-09-18 20:00:00,8.2977295,1027671,2.7574608,5.924029
429,9.11,2020-09-18 21:00:00,7.8258667,1027.8737,1.7767189,5.5727835
430,8.82,2020-09-18 22:00:00,7.040924,1028.4878,0.7314925,3.9013586
431,7.29,2020-09-18 23:00:00,6.000305,1028.5991,1.1325744,2.8503714
432,5.74,2020-09-19 00:00:00,5.0761414,1029.2347,-0.8281774,1.813341
433,5.28,2020-09-19 01:00:00,3.3630981,1029561,-2.4662328,-0.29904607
434,5.26,2020-09-19 02:00:00,3.001831,1030.1448,-2.091125,0.13596854
435,5.39,2020-09-19 03:00:00,2.7923584,1030.1556,-2.1606648,-0.17880045
436,5.59,2020-09-19 04:00:00,2.743042,1030.6012,-2.2275743,0.0764124
437,4.56,2020-09-19 05:00:00,3.2290344,1030.7948,-2.9032624,0.66217405
438,3.7,2020-09-19 06:00:00,3.3905334,1031308,-2.9925132,0.8730165
439,4.22,2020-09-19 07:00:00,3.4270935,1030.9973,-3.4671154,1.0258657
440,3.09,2020-09-19 08:00:00,3.5346375,1030.8048,-3.5081875,1.117741
441,2.42,2020-09-19 09:00:00,3.5684204,1030.6282,-3.345164,1.2703774
442,2.69,2020-09-19 10:00:00,3.6082458,1030756,-3.0990825,0.9481924
443,4.35,2020-09-19 11:00:00,3.6010437,1031.0374,-2.9852948,0.5963061
444,5.64,2020-09-19 12:00:00,4.3447876,1031092,-2.9036236,0.9088011
445,8.0,2020-09-19 13:00:00,5.9378967,1030.7705,-2.4937077,2.2631173
446,8.14,2020-09-19 14:00:00,7.3088074,1030.2377,-1.7783842,3.4360275
447,9.06,2020-09-19 15:00:00,8.451691,1029.6243,-0.9917862,3.4715343
448,9.53,2020-09-19 16:00:00,9.138367,1029153,1.2112182,4.075102
449,9.66,2020-09-19 17:00:00,9.182648,1028.7457,3.214544,5.4824176
450,9.93,2020-09-19 18:00:00,9.079987,1028.4021,4.013945,6.2937665
451,9.78,2020-09-19 19:00:00,9.066528,1027.8003,3.874486,6.5580072
452,9.78,2020-09-19 20:00:00,8.872742,1027.3771,3.4489944,6.8609138
453,9.34,2020-09-19 21:00:00,8.506744,1026.9191,2.8636837,6.3646636
454,9.16,2020-09-19 22:00:00,7.9301147,1026532,2.299319,5.812256
455,8.05,2020-09-19 23:00:00,6.9857483,1026.3104,0.03492126,3.9102156
456,7.04,2020-09-20 00:00:00,6.192047,1026.3247,-1.1119595,2.9912329
457,6.1,2020-09-20 01:00:00,3.8687134,1025.8344,-2.746571,-0.3533763
458,4.35,2020-09-20 02:00:00,3.4925842,1025.8643,-2.1968765,-0.05786871
459,4.19,2020-09-20 03:00:00,3.3534546,1025.0311,-2.3107471,-0.110020705
460,3.49,2020-09-20 04:00:00,3.8095703,1024.8594,-2.88403,0.2006269
461,2.9,2020-09-20 05:00:00,3.7755432,1024.1559,-2.5912545,0.19529364
462,2.88,2020-09-20 06:00:00,3.9516296,1023.75226,-3.5253901,0.4778809
463,2.72,2020-09-20 07:00:00,3.9100037,1023.5524,-3.047581,0.79895335
464,3.01,2020-09-20 08:00:00,3.9591675,1023.3144,-3.1462648,0.7375834
465,3.22,2020-09-20 09:00:00,3.9102173,1023.02423,-2.994647,0.71816427
466,4.19,2020-09-20 10:00:00,3.9264526,1022.4786,-3.1994236,0.94676274
467,4.38,2020-09-20 11:00:00,3.9651794,1022065,-3.2709749,1.1284205
468,6.41,2020-09-20 12:00:00,5.0563354,1021.6653,-2.9840653,1.4899487
469,7.29,2020-09-20 13:00:00,7.4107666,1021.2435,-2.8149834,2.1353583
470,8.82,2020-09-20 14:00:00,9.068909,1020.9492,-1.5761424,2.6528592
471,9.66,2020-09-20 15:00:00,9.82132,1020361,0.20212525,3.0116506
472,10.64,2020-09-20 16:00:00,9.946136,1019.8915,1.6398687,3.8096666
473,11.03,2020-09-20 17:00:00,10.219574,1019.2522,2.0084915,4.2039323
474,10.93,2020-09-20 18:00:00,10.571686,1018.8635,2.5058455,3.972033
475,10.91,2020-09-20 19:00:00,10.742889,1018.4194,2.0556498,3.930371
476,11.27,2020-09-20 20:00:00,10.681824,1018.1733,1.5034189,3.801361
477,11.64,2020-09-20 21:00:00,10.107269,1017.96906,1.2811658,3.2304788
478,10.76,2020-09-20 22:00:00,9.399536,1017.91675,0.8802468,1.7665807
479,8.87,2020-09-20 23:00:00,8.014709,1017.7614,0.93081206,0.6384864
480,7.59,2020-09-21 00:00:00,7.608032,1017.57025,0.8132539,-0.5252922
481,6.41,2020-09-21 01:00:00,8.154053,1017.33344,0.036437918,-0.0016826091
482,6.69,2020-09-21 02:00:00,6.239258,1017.4782,1.3304287,-0.7135061
483,6.71,2020-09-21 03:00:00,6.298706,1016.69977,1.719698,-1.280208
484,6.96,2020-09-21 04:00:00,6.416504,1016.7434,1.773967,-0.5745571
485,7.14,2020-09-21 05:00:00,6.3182983,1016.9593,1.723682,-0.8980672
486,7.74,2020-09-21 06:00:00,6.363861,1016.52484,1.2741395,-1.3395635
487,7.82,2020-09-21 07:00:00,6.4552307,1016.2582,1.6586951,-0.72743535
488,8.52,2020-09-21 08:00:00,6.4141235,1016.2258,1.3769829,-1.1950406
489,8.57,2020-09-21 09:00:00,6.6782837,1016.29083,1.4421339,-1.7631766
490,8.39,2020-09-21 10:00:00,6.2685547,1016325,1.0317249,-2.3660555
491,8.42,2020-09-21 11:00:00,6.144287,1016.4353,0.6930119,-2.9903817
492,8.64,2020-09-21 12:00:00,6.988678,1016.5165,1.0038666,-2.772361
493,8.97,2020-09-21 13:00:00,8.73999,1016.46094,2.5515685,-2.5871112
494,9.46,2020-09-21 14:00:00,9.317566,1016.3613,3.7002006,-2.499332
495,9.78,2020-09-21 15:00:00,9.531311,1016.3281,3.7919106,-3.2711625
496,9.93,2020-09-21 16:00:00,9.70874,1016.4147,4.3999195,-4.2574096
497,9.83,2020-09-21 17:00:00,9.847656,1016.5717,3.521285,-5.1116714
498,10.12,2020-09-21 18:00:00,9.293732,1016.4161,2.870612,-4.881135
499,10.44,2020-09-21 19:00:00,9.128876,1016.4018,1.8169012,-5.665884
500,10.22,2020-09-21 20:00:00,9.139801,1016.16327,1.9698111,-5.8985105
501,10.34,2020-09-21 21:00:00,9.21579,1016.3723,4.0450535,-4.76064
502,9.71,2020-09-21 22:00:00,9.124817,1016.50726,5.632955,-3.163273
503,8.87,2020-09-21 23:00:00,8.336975,1016.6665,5.0460076,-2.9152303
504,8.82,2020-09-22 00:00:00,8.167419,1016.87555,4.956288,-3.041049
505,8.17,2020-09-22 01:00:00,7.687805,1017.47766,0.35286537,-3.8419492
506,9.06,2020-09-22 02:00:00,8.368927,1017.49365,0.6687592,-4.822367
507,8.99,2020-09-22 03:00:00,8.514252,1017.3845,1.2330917,-5.0627365
508,8.39,2020-09-22 04:00:00,8.6267395,1016.9568,1.9447304,-5.3545756
509,9.06,2020-09-22 05:00:00,9.053497,1017.0324,4.4648876,-3.6701405
510,8.99,2020-09-22 06:00:00,9.1683655,1017.0812,5.687932,-2.7438774
511,9.29,2020-09-22 07:00:00,9.154053,1017.3055,5.8295875,-1.8702497
512,9.56,2020-09-22 08:00:00,8.964813,1017.55414,5.340322,-1.137997
513,9.61,2020-09-22 09:00:00,8.653839,1018.0686,2.8619146,-0.8560975
514,9.14,2020-09-22 10:00:00,8.532898,1018.17303,4.562538,-0.3556852
515,9.21,2020-09-22 11:00:00,8.118866,1018.48016,4.368683,-0.660849
516,7.97,2020-09-22 12:00:00,8.22757,1018.4853,4.2159696,-0.3764905
517,9.61,2020-09-22 13:00:00,9.367035,1018.84406,4.7711105,-1.306907
518,10.32,2020-09-22 14:00:00,9.652863,1019.13245,5.5557237,-0.18800761
519,10.2,2020-09-22 15:00:00,8.775574,1019.4981,3.1813989,2.366944
520,9.34,2020-09-22 16:00:00,8.78125,1019.8728,1.5579257,0.6211369
521,10.91,2020-09-22 17:00:00,8.827087,1020.2554,3.730207,2.083093
522,9.61,2020-09-22 18:00:00,9.493866,1020.6446,3.659531,1.1776116
523,10.42,2020-09-22 19:00:00,9.205963,1021.0927,2.6531665,2.6176264
524,9.16,2020-09-22 20:00:00,9.626984,1021.3222,2.999052,1.37142
525,10.17,2020-09-22 21:00:00,9.3160095,1021.5309,2.5057347,0.6393739
526,9.78,2020-09-22 22:00:00,8.647888,1021731,1.6292642,1.4846332
527,9.26,2020-09-22 23:00:00,7.697357,1021.9821,0.6444238,0.2508208
528,8.94,2020-09-23 00:00:00,6.6793823,1022.3805,0.42767242,-0.9715602
529,8.89,2020-09-23 01:00:00,4.7250977,1023.1368,-1.9024271,-1.7232074
530,7.84,2020-09-23 02:00:00,4.5266113,1022.76263,-1.5854797,-1.7319992
531,6.28,2020-09-23 03:00:00,4.376587,1022.2558,-1.4565483,-1.8528068
532,5.51,2020-09-23 04:00:00,4.276581,1022.3057,-1.6049567,-1.6837189
533,5.13,2020-09-23 05:00:00,4.14917,1022.09924,-1.6283345,-1.7127632
534,5.59,2020-09-23 06:00:00,4.08963,1022.3354,-1.9915824,-1.3047038
535,6.03,2020-09-23 07:00:00,4.032074,1022.3024,-2.1820328,-1.0450451
536,6.18,2020-09-23 08:00:00,4.365326,1022.4695,-2.5811431,-0.8121597
537,6.36,2020-09-23 09:00:00,4.2433167,1022.3374,-2.5209553,-0.63716173
538,6.36,2020-09-23 10:00:00,4.242218,1022.3256,-2.471639,-0.9625128
539,6.03,2020-09-23 11:00:00,4.512512,1022.2614,-3.0078442,-0.72084683
540,7.67,2020-09-23 12:00:00,5.575165,1022.2509,-2.998017,-0.73814934
541,8.67,2020-09-23 13:00:00,7.651764,1021.96234,-2.9431486,1.0080198
542,9.21,2020-09-23 14:00:00,9.0277405,1021.61694,-2.138512,1.8926337
543,9.48,2020-09-23 15:00:00,9.733398,1021.1451,0.07690712,2.3385546
544,9.76,2020-09-23 16:00:00,9.909637,1020.8616,2.3350022,3.665346
545,10.03,2020-09-23 17:00:00,9.733398,1020.5988,3.2745912,4.505713
546,10.86,2020-09-23 18:00:00,9.632904,1020.48596,2.986902,5.440284
547,10.66,2020-09-23 19:00:00,9.531311,1020.3019,2.8384316,5.4215264
548,10.1,2020-09-23 20:00:00,9.275757,1020293,2.411534,5.2917337
549,10.0,2020-09-23 21:00:00,8.543976,1020084,1.8054401,4.6268783
550,9.36,2020-09-23 22:00:00,8.268951,1019.96643,0.63187087,3.8744032
551,9.14,2020-09-23 23:00:00,6.919098,1019.85596,-0.25474828,1.817322
552,7.19,2020-09-24 00:00:00,6.0055237,1019.8271,-0.8494333,1.3402925
553,6.81,2020-09-24 01:00:00,4.4257507,1019.89514,-2.4294095,-0.51902175
554,6.08,2020-09-24 02:00:00,4.807251,1020.0316,-3.4033186,-0.2110828
555,4.53,2020-09-24 03:00:00,4.78891,1019.47974,-3.3012798,-0.27968937
556,4.25,2020-09-24 04:00:00,4.689575,1019.30884,-3.356981,-0.062363327
557,3.56,2020-09-24 05:00:00,4.64447,1018.7118,-3.393861,-0.24268137
558,3.3,2020-09-24 06:00:00,4.6348877,1018.7795,-3.4055874,-0.06579499
559,2.77,2020-09-24 07:00:00,4.5571594,1018.8425,-3.3206153,0.14646575
560,2.82,2020-09-24 08:00:00,4.534912,1018.9132,-3.2215347,0.1056864
561,2.45,2020-09-24 09:00:00,4.524719,1019.01135,-3.173444,0.3853992
562,3.35,2020-09-24 10:00:00,4.5755615,1018.9123,-3.3855603,0.5693986
563,3.12,2020-09-24 11:00:00,4.6512756,1018.9367,-3.4048834,0.6982327
564,5.21,2020-09-24 12:00:00,5.8634644,1018.86053,-3.129022,0.98092175
565,8.44,2020-09-24 13:00:00,7.7084656,1018.9084,-1.7631183,2.395469
566,8.67,2020-09-24 14:00:00,8.896545,1018.7612,0.09612879,2.987337
567,9.51,2020-09-24 15:00:00,9.344208,1018.60333,2.2435718,3.3123121
568,9.11,2020-09-24 16:00:00,9.469116,1018.5066,3.1641197,3.7869
569,9.8,2020-09-24 17:00:00,9.61557,1018.50385,3.0648541,3.5233736
570,10.44,2020-09-24 18:00:00,9.691101,1018.46594,2.7991252,3.7476037
571,10.49,2020-09-24 19:00:00,9.649628,1018676,2.6285129,3.5629237
572,10.49,2020-09-24 20:00:00,9.492279,1018.8233,2.26315,3.4041393
573,9.73,2020-09-24 21:00:00,9.208923,1019.1007,1.9549593,3.2336369
574,9.48,2020-09-24 22:00:00,8.656586,1019.21014,1.099135,2.9262452
575,8.97,2020-09-24 23:00:00,7.5085754,1019.42737,-0.03571216,0.6914031
576,8.05,2020-09-25 00:00:00,6.4347534,1019.61646,-1.2768475,-0.91941863
577,7.07,2020-09-25 01:00:00,5.249817,1018.6946,-2.0219815,-0.8156807
578,5.72,2020-09-25 02:00:00,5.235779,1018.8739,-2.2408369,-0.32179275
579,5.28,2020-09-25 03:00:00,5.6259766,1018.4746,-2.7869592,-0.21316074
580,4.43,2020-09-25 04:00:00,5.9762573,1018.4639,-3.3664024,-0.8371555
581,4.09,2020-09-25 05:00:00,5.981018,1017.91455,-2.9624007,-0.53086936
582,3.64,2020-09-25 06:00:00,5.8546753,1018267,-2.8042464,0.38239864
583,4.19,2020-09-25 07:00:00,5.7430115,1018.20337,-2.728487,0.21089578
584,4.64,2020-09-25 08:00:00,5.6002502,1018.2363,-2.5784037,0.3960573
585,4.06,2020-09-25 09:00:00,5.761505,1018.3512,-2.8617275,0.269062
586,3.75,2020-09-25 10:00:00,5.862976,1018.31287,-2.9773777,0.5763333
587,3.85,2020-09-25 11:00:00,5.921692,1018.28424,-3.115613,0.6351952
588,5.23,2020-09-25 12:00:00,7.2339783,1018.24554,-3.1488514,0.6272608
589,7.42,2020-09-25 13:00:00,9.215973,1018.06757,-2.1450853,1.7411523
590,8.92,2020-09-25 14:00:00,10.355347,1017.9057,0.055255145,2.716357
591,10.08,2020-09-25 15:00:00,10.508514,1017.5795,2.3082292,3.67386
592,10.88,2020-09-25 16:00:00,10.8671875,1017.2193,3.0699,4.9106984
593,10.74,2020-09-25 17:00:00,10.277435,1017.10657,3.3866463,5.045807
594,10.57,2020-09-25 18:00:00,10.485443,1017.2205,2.957244,5.108693
595,10.42,2020-09-25 19:00:00,10.557007,1017.3207,2.792394,5.048578
596,10.1,2020-09-25 20:00:00,10.3020935,1017.51556,2.5074992,4.545984
597,9.73,2020-09-25 21:00:00,9.678772,1017.81714,1.9607483,3.786667
598,9.14,2020-09-25 22:00:00,9.104797,1018.2236,1.6258916,3.5724907
599,9.26,2020-09-25 23:00:00,8.122009,1018.7166,1.1210272,2.9024105
600,8.92,2020-09-26 00:00:00,7.6389465,1019.1501,1.0407158,2.4466286
601,8.72,2020-09-26 01:00:00,5.992279,1018.67596,-1.1153507,-1.5371002
602,8.77,2020-09-26 02:00:00,5.9078064,1019.60034,-1.279542,-1.670221
603,8.37,2020-09-26 03:00:00,5.711914,1019.9015,-0.99776804,-1.8355346
604,8.17,2020-09-26 04:00:00,6.4683228,1020.1676,-0.59842277,-1.6453907
605,8.0,2020-09-26 05:00:00,6.9668884,1020.27325,-0.19438632,-1.255528
606,8.14,2020-09-26 06:00:00,7.285034,1020.43835,-0.12279511,-0.82354736
607,8.05,2020-09-26 07:00:00,5.750458,1020.77405,-0.6273047,-1.316697
608,7.74,2020-09-26 08:00:00,5.4508667,1021.2315,-0.61069643,-1.2639238
609,7.87,2020-09-26 09:00:00,4.9887085,1021.66235,-1.5558115,-1.3521955
610,7.74,2020-09-26 10:00:00,4.870514,1021.87885,-1.5626502,-1.4403399
611,7.82,2020-09-26 11:00:00,4.829834,1022.1752,-1.4111432,-1.6725861
612,8.52,2020-09-26 12:00:00,6.97464,1022.1983,-1.3441135,-1.8898847
613,8.77,2020-09-26 13:00:00,8.901703,1022.62616,-0.3075368,-1.3740605
614,9.53,2020-09-26 14:00:00,8.836212,1022.7823,1.2542509,-1.7133636
615,9.68,2020-09-26 15:00:00,9.995026,1023.09784,2.5280678,-1.6484247
616,10.25,2020-09-26 16:00:00,9.658356,1023.2911,3.640335,-1.1300379
617,11.08,2020-09-26 17:00:00,9.297058,1023.5609,3.4807622,2.0847366
618,10.22,2020-09-26 18:00:00,8.990906,1023.7425,2.509348,1.3374978
619,10.83,2020-09-26 19:00:00,8.9953,1023.77686,3.2014036,3.1213994
620,10.44,2020-09-26 20:00:00,9.692596,1023.8607,2.6226091,2.7784855
621,10.52,2020-09-26 21:00:00,9.389832,1023.9096,2.3877602,2.0460002
622,10.34,2020-09-26 22:00:00,8.862427,1024.1631,2.2162037,1.5636929
623,9.98,2020-09-26 23:00:00,8.433777,1024.5504,2.0060933,1.9459531
624,9.66,2020-09-27 00:00:00,8.234192,1024.9738,1.2030327,1.4791442
625,9.51,2020-09-27 01:00:00,6.069977,1024.2262,-0.9157109,-2.2169082
626,9.21,2020-09-27 02:00:00,6.4546204,1024.0897,-0.7144633,-2.7358434
627,8.87,2020-09-27 03:00:00,7.235016,1023.61414,-0.99851155,-3.1546116
628,9.29,2020-09-27 04:00:00,7.5854797,1023.8381,-0.6196133,-2.5385993
629,8.97,2020-09-27 05:00:00,7.820862,1023.58234,-0.23431097,-2.5123718
630,8.79,2020-09-27 06:00:00,7.672516,1023.6345,-0.12110335,-1.8378817
631,8.32,2020-09-27 07:00:00,7.569397,1023.33234,-0.009939136,-1.76575
632,8.37,2020-09-27 08:00:00,7.0540466,1023.0885,0.023763604,-2.612952
633,7.87,2020-09-27 09:00:00,6.5870056,1023.1125,0.16235217,-2.3800685
634,7.32,2020-09-27 10:00:00,7.187683,1022.99475,0.14988647,-2.324964
635,7.92,2020-09-27 11:00:00,6.4180603,1022.82513,0.039454035,-1.984634
636,8.32,2020-09-27 12:00:00,7.7799377,1022.6958,-0.021045823,-1.979332
637,10.17,2020-09-27 13:00:00,9.3472595,1022.4475,1.9094436,-2.6855114
638,9.46,2020-09-27 14:00:00,9.885803,1022.1436,3.2278237,-2.9407005
639,10.25,2020-09-27 15:00:00,10.051941,1021868,3.1811602,-3.4485428
640,10.91,2020-09-27 16:00:00,10.467163,1021.49414,3.3048372,-3.8601234
641,11.18,2020-09-27 17:00:00,10.500153,1021.19446,4.517787,-4.1953044
642,11.37,2020-09-27 18:00:00,10.393005,1021.01807,4.226969,-4.758623
643,11.05,2020-09-27 19:00:00,9.8246765,1020.3351,3.4069288,-4.532909
644,10.86,2020-09-27 20:00:00,9.185913,1020.0514,2.9096923,-5.034788
645,10.52,2020-09-27 21:00:00,8.953247,1019.4936,3.0670958,-4.960535
646,9.73,2020-09-27 22:00:00,8.668976,1019.15295,2.6180947,-5.0984797
647,10.03,2020-09-27 23:00:00,8.567078,1018.6128,1.8642067,-5.0995545
648,9.9,2020-09-28 00:00:00,8.629456,1018.32935,2.502874,-4.570434
649,9.34,2020-09-28 01:00:00,6.4999695,1018.1861,0.77457166,-3.130092
