Time,T2,T2_WRF,P_WRF,U10_WRF,V10_WRF
2018-08-10 22:00:00,8.12,-1.9996483,-1.5991471,51.350178,2.5604424
2018-08-10 23:00:00,7.52,-2.662909,-1.9078391,54.380325,3.2758105
2018-08-11 00:00:00,7.22,-3.0201545,-1.9254793,57.480724,3.581732
2018-08-11 01:00:00,7.22,-2.9695458,-2.4432077,50.554,3.8454475
2018-08-11 02:00:00,7.12,-3.5372233,-1.9962262,60.56186,4.0616336
2018-08-11 03:00:00,7.12,-3.8719947,-2.5297544,56.841545,4.625149
2018-08-11 04:00:00,6.71,-4.1229234,-2.619086,57.574257,4.884476
2018-08-11 05:00:00,6.53,-3.3934467,-2.4928796,53.69841,4.2106924
2018-08-11 06:00:00,6.43,-2.739552,-2.3548458,49.318527,3.6125398
2018-08-11 07:00:00,6.48,-1.2450362,-2.1555867,30.01012,2.489311
2018-08-11 08:00:00,5.8,-0.28270352,-1.9655396,8.184723,1.9857662
2018-08-11 09:00:00,6,-0.8055571,-2.860461,15.728165,2.9717267
2018-08-11 10:00:00,6.08,-1.9294736,-3.0828953,32.040974,3.6369097
2018-08-11 11:00:00,6.69,-2.1634252,-3.9311202,28.825436,4.4871054
2018-08-11 12:00:00,7.92,-2.122703,-4.2382383,26.603794,4.7400985
2018-08-11 13:00:00,8.67,-1.6451051,-4.518328,20.006355,4.808499
2018-08-11 14:00:00,9.11,-0.72714084,-5.041817,8.206718,5.093982
2018-08-11 15:00:00,8.82,-0.42679068,-4.869609,5.008812,4.8882756
2018-08-11 16:00:00,9.14,-1.7386848,-5.689709,16.992317,5.9494386
2018-08-11 17:00:00,8.42,-1.5939829,-7.078002,12.691414,7.2552667
2018-08-11 18:00:00,8.32,-2.0034506,-8.241765,13.66275,8.481775
2018-08-11 19:00:00,8.54,-1.9301254,-8.035568,13.506439,8.264124
2018-08-11 20:00:00,8.47,-1.4116634,-8.914285,8.998611,9.025368
2018-08-11 21:00:00,8.49,0.48707178,-5.506053,354.9447,5.5275545
2018-08-11 22:00:00,9.04,0.01588201,-3.75959,359.75797,3.7596235
2018-08-11 23:00:00,8.72,-0.5111202,-5.3024263,5.5059357,5.3270035
2018-08-12 00:00:00,8.59,0.07628697,-3.8187296,358.85556,3.8194914
2018-08-12 01:00:00,8.44,0.35967934,-3.572857,354.2514,3.5909157
2018-08-12 02:00:00,8.12,0.9098904,-2.5503583,340.36514,2.7078087
2018-08-12 03:00:00,8.69,0.87538487,-3.489397,345.91687,3.5975256
2018-08-12 04:00:00,8.62,0.16079935,-3.977954,357.6852,3.9812026
2018-08-12 05:00:00,8.62,-0.44438297,-4.528801,5.6041336,4.550551
2018-08-12 06:00:00,9.06,-0.25945383,-5.279893,2.8132477,5.286264
2018-08-12 07:00:00,9.06,-0.6486038,-4.521769,8.162842,4.5680504
2018-08-12 08:00:00,9.31,-0.9919445,-5.2823267,10.635452,5.374656
2018-08-12 09:00:00,9.04,-1.297331,-6.134858,11.940353,6.2705307
2018-08-12 10:00:00,9.36,-1.3558772,-6.2388825,12.261253,6.384517
2018-08-12 11:00:00,9.51,-1.0677702,-6.799061,8.925217,6.882395
2018-08-12 12:00:00,9.46,-0.87774813,-7.1460648,7.0025406,7.19977
2018-08-12 13:00:00,9.39,-1.1050823,-7.4850254,8.398422,7.566162
2018-08-12 14:00:00,9.36,-1.2553164,-8.21846,8.684433,8.313778
2018-08-12 15:00:00,9.53,-0.77766865,-7.9965568,5.554573,8.034282
2018-08-12 16:00:00,10.71,0.043944612,-7.3938727,359.6595,7.3940034
2018-08-12 17:00:00,11.54,0.59229577,-7.41434,355.43262,7.43796
2018-08-12 18:00:00,10.32,0.5302571,-6.6342826,355.43024,6.65544
2018-08-12 19:00:00,9.83,-0.50414044,-6.0886803,4.7332687,6.109516
2018-08-12 20:00:00,9.56,-0.65165627,-5.574628,6.6674347,5.612587
2018-08-12 21:00:00,11.18,-0.28999862,-4.8381114,3.4302368,4.846795
2018-08-12 22:00:00,10,0.010497828,-3.7704291,359.84048,3.770444
2018-08-12 23:00:00,9.8,-0.714503,-2.9769704,13.496277,3.061514
2018-08-13 00:00:00,10.1,-0.884728,-4.677245,10.711273,4.7601852
2018-08-13 01:00:00,9.53,-1.2949516,-5.4939218,13.262894,5.644473
2018-08-13 02:00:00,9.48,-1.3608849,-5.936382,12.911667,6.0903726
2018-08-13 03:00:00,9.53,-1.8461306,-5.531299,18.456985,5.831249
2018-08-13 04:00:00,9.83,-2.021746,-7.3551493,15.369583,7.6279535
2018-08-13 05:00:00,10.1,-2.428751,-7.5964503,17.73021,7.9752674
2018-08-13 06:00:00,9.44,-3.1423802,-8.877761,19.491966,9.417494
2018-08-13 07:00:00,8.44,-5.72419,-10.924071,27.654442,12.332952
2018-08-13 08:00:00,8.09,0.81539536,-9.862805,355.2739,9.896454
2018-08-13 09:00:00,7.9,7.7888026,-0.1559888,271.14734,7.7903647
2018-08-13 10:00:00,8.02,3.087908,-2.0880325,304.0664,3.7276073
2018-08-13 11:00:00,7.44,7.353017,1.8086694,256.18094,7.5721955
2018-08-13 12:00:00,7.72,6.302144,1.1768681,259.42236,6.411087
2018-08-13 13:00:00,7.82,6.1102195,1.0681245,260.08435,6.202876
2018-08-13 14:00:00,8.99,6.880424,1.6905005,256.19604,7.0850563
2018-08-13 15:00:00,8.97,7.2931867,3.345437,245.35873,8.023872
2018-08-13 16:00:00,9.41,6.2845287,2.465779,248.57709,6.750953
