Time,T2,T2_WRF,P_WRF,U10_WRF,V10_WRF
2018-08-14 03:00:00,5.44,1.3859277,-2.8522844,334.08484,3.1711705
2018-08-14 04:00:00,5.9,1.0524447,-4.9345293,347.96027,5.0455146
2018-08-14 05:00:00,6.69,1.0723076,-6.120614,350.06287,6.213836
2018-08-14 06:00:00,6.94,0.8228494,-6.3239813,352.58658,6.37729
2018-08-14 07:00:00,6.2,1.3902285,-6.123764,347.2094,6.2795877
2018-08-14 08:00:00,7.97,1.2271318,-6.490223,349.29324,6.6052136
2018-08-14 09:00:00,7.74,2.0397363,-6.9573455,343.66006,7.2501845
2018-08-14 10:00:00,8.59,1.997792,-7.929671,345.85925,8.17746
2018-08-14 11:00:00,8.14,2.4996405,-7.3389306,341.19116,7.7529416
2018-08-14 12:00:00,8.39,2.1115894,-7.6347833,344.5399,7.921409
2018-08-14 13:00:00,9.01,1.9372668,-7.6242867,345.74335,7.866559
2018-08-14 14:00:00,10.91,2.3101242,-7.392776,342.6468,7.745309
2018-08-14 15:00:00,10.96,2.5691805,-8.135155,342.47327,8.531203
2018-08-14 16:00:00,10.93,3.0143569,-8.529029,340.5354,9.046031
2018-08-14 17:00:00,10.91,2.989673,-8.771133,341.17813,9.266657
2018-08-14 18:00:00,11.61,2.9553802,-8.8971405,341.62497,9.375147
2018-08-14 19:00:00,11.49,3.147394,-8.992539,340.70993,9.527427
2018-08-14 20:00:00,11.05,3.1296017,-8.907996,340.64233,9.441758
2018-08-14 21:00:00,11.42,2.9968104,-8.818987,341.23157,9.314258
2018-08-14 22:00:00,10.03,2.49664,-8.576612,343.76978,8.932609
2018-08-14 23:00:00,9.31,1.8372474,-8.241507,347.43277,8.4438095
2018-08-15 00:00:00,8.99,1.6379684,-8.109459,348.58087,8.273226
2018-08-15 01:00:00,9.29,1.2819691,-7.694567,350.54102,7.8006287
2018-08-15 02:00:00,9.66,1.4439625,-7.296466,348.80588,7.437973
2018-08-15 03:00:00,9.58,0.6131268,-7.1925254,355.1276,7.2186112
2018-08-15 04:00:00,9.95,0.5454916,-7.1226,355.62048,7.143458
2018-08-15 05:00:00,8.89,0.7835169,-7.4017696,353.95743,7.443124
2018-08-15 06:00:00,9.8,0.7167346,-7.161339,354.28467,7.1971164
2018-08-15 07:00:00,9.83,0.865297,-7.3261685,353.26398,7.377092
2018-08-15 08:00:00,9.76,1.1435018,-7.2866287,351.08124,7.3758087
2018-08-15 09:00:00,9.95,0.99398017,-7.4512677,352.40173,7.5172725
2018-08-15 10:00:00,8.67,1.2642809,-7.503839,350.43637,7.6095996
